r_a1b2 = 3057 mm  at t = 3305541 ms, current time = 2.342
r_b1b2 = 3516 mm  at t = 382547 ms, current time = 2.359
r_a1a2 = 5037 mm  at t = 3305623 ms, current time = 2.425
r_b1a2 = 4509 mm  at t = 382630 ms, current time = 2.441
r_a1b2 = 3038 mm  at t = 3305656 ms, current time = 2.457
r_b1b2 = drop 
r_a1a2 = 5272 mm  at t = 3305731 ms, current time = 2.533
r_b1a2 = 4564 mm  at t = 382738 ms, current time = 2.549
r_a1b2 = 3066 mm  at t = 3305764 ms, current time = 2.565
r_b1b2 = 3553 mm  at t = 382770 ms, current time = 2.582
r_a1a2 = 5295 mm  at t = 3305846 ms, current time = 2.648
r_b1a2 = 4747 mm  at t = 382853 ms, current time = 2.665
r_a1b2 = 3090 mm  at t = 3305879 ms, current time = 2.681
r_b1b2 = 3469 mm  at t = 382885 ms, current time = 2.697
r_a1a2 = 5004 mm  at t = 3305962 ms, current time = 2.764
r_b1a2 = 4578 mm  at t = 382968 ms, current time = 2.78
r_a1b2 = 3076 mm  at t = 3305994 ms, current time = 2.796
r_b1b2 = 3511 mm  at t = 383001 ms, current time = 2.812
r_a1a2 = 5281 mm  at t = 3306077 ms, current time = 2.879
r_b1a2 = 4728 mm  at t = 383083 ms, current time = 2.895
r_a1b2 = 3066 mm  at t = 3306109 ms, current time = 2.911
r_b1b2 = 3539 mm  at t = 383115 ms, current time = 2.927
r_a1a2 = 5305 mm  at t = 3306192 ms, current time = 2.994
r_b1a2 = 4625 mm  at t = 383198 ms, current time = 3.01
r_a1b2 = 3080 mm  at t = 3306224 ms, current time = 3.026
r_b1b2 = 3548 mm  at t = 383230 ms, current time = 3.042
r_a1a2 = 5417 mm  at t = 3306306 ms, current time = 3.108
r_b1a2 = 4625 mm  at t = 383313 ms, current time = 3.124
r_a1b2 = 3019 mm  at t = 3306339 ms, current time = 3.141
r_b1b2 = 3544 mm  at t = 383345 ms, current time = 3.157
r_a1a2 = 5019 mm  at t = 3306421 ms, current time = 3.224
r_b1a2 = 4541 mm  at t = 383428 ms, current time = 3.24
r_a1b2 = 3010 mm  at t = 3306454 ms, current time = 3.257
r_b1b2 = 3507 mm  at t = 383461 ms, current time = 3.273
r_a1a2 = 5352 mm  at t = 3306537 ms, current time = 3.339
r_b1a2 = 4860 mm  at t = 383543 ms, current time = 3.355
r_a1b2 = 3066 mm  at t = 3306569 ms, current time = 3.371
r_b1b2 = 3539 mm  at t = 383575 ms, current time = 3.388
r_a1a2 = 5300 mm  at t = 3306651 ms, current time = 3.454
r_b1a2 = 4480 mm  at t = 383658 ms, current time = 3.47
r_a1b2 = 3052 mm  at t = 3306684 ms, current time = 3.487
r_b1b2 = 3530 mm  at t = 383690 ms, current time = 3.503
r_a1a2 = 5061 mm  at t = 3306767 ms, current time = 3.569
r_b1a2 = 4616 mm  at t = 383773 ms, current time = 3.585
r_a1b2 = 3113 mm  at t = 3306799 ms, current time = 3.601
r_b1b2 = 3544 mm  at t = 383805 ms, current time = 3.617
r_a1a2 = 5323 mm  at t = 3306881 ms, current time = 3.684
r_b1a2 = 4681 mm  at t = 383888 ms, current time = 3.7
r_a1b2 = 3057 mm  at t = 3306914 ms, current time = 3.716
r_b1b2 = 3521 mm  at t = 383920 ms, current time = 3.732
r_a1a2 = 5366 mm  at t = 3306996 ms, current time = 3.799
r_b1a2 = 4545 mm  at t = 384002 ms, current time = 3.815
r_a1b2 = 3052 mm  at t = 3307028 ms, current time = 3.831
r_b1b2 = 3507 mm  at t = 384034 ms, current time = 3.847
r_a1a2 = 4569 mm  at t = 3307110 ms, current time = 3.913
r_b1a2 = 4368 mm  at t = 384117 ms, current time = 3.929
r_a1b2 = 3052 mm  at t = 3307143 ms, current time = 3.946
r_b1b2 = 3521 mm  at t = 384149 ms, current time = 3.962
r_a1a2 = 5065 mm  at t = 3307226 ms, current time = 4.029
r_b1a2 = 4326 mm  at t = 384232 ms, current time = 4.045
r_a1b2 = 3071 mm  at t = 3307258 ms, current time = 4.061
r_b1b2 = 3544 mm  at t = 384265 ms, current time = 4.078
r_a1a2 = 5267 mm  at t = 3307341 ms, current time = 4.144
r_b1a2 = 4545 mm  at t = 384347 ms, current time = 4.16
r_a1b2 = 3038 mm  at t = 3307373 ms, current time = 4.177
r_b1b2 = 3539 mm  at t = 384380 ms, current time = 4.193
r_a1a2 = 5366 mm  at t = 3307456 ms, current time = 4.259
r_b1a2 = 4611 mm  at t = 384462 ms, current time = 4.275
r_a1b2 = 3048 mm  at t = 3307488 ms, current time = 4.291
r_b1b2 = 3511 mm  at t = 384494 ms, current time = 4.307
r_a1a2 = drop 
r_b1a2 = 4480 mm  at t = 384570 ms, current time = 4.383
r_a1b2 = 3048 mm  at t = 3307596 ms, current time = 4.399
r_b1b2 = 3530 mm  at t = 384603 ms, current time = 4.416
r_a1a2 = 5103 mm  at t = 3307679 ms, current time = 4.482
r_b1a2 = 4639 mm  at t = 384686 ms, current time = 4.499
r_a1b2 = 3090 mm  at t = 3307712 ms, current time = 4.515
r_b1b2 = 3507 mm  at t = 384718 ms, current time = 4.531
r_a1a2 = 4803 mm  at t = 3307794 ms, current time = 4.598
r_b1a2 = 4476 mm  at t = 384801 ms, current time = 4.614
r_a1b2 = 3066 mm  at t = 3307827 ms, current time = 4.63
r_b1b2 = 3549 mm  at t = 384833 ms, current time = 4.646
r_a1a2 = 5009 mm  at t = 3307909 ms, current time = 4.713
r_b1a2 = 4874 mm  at t = 384916 ms, current time = 4.729
r_a1b2 = 3038 mm  at t = 3307942 ms, current time = 4.745
r_b1b2 = 3516 mm  at t = 384948 ms, current time = 4.761
r_a1a2 = 5281 mm  at t = 3308024 ms, current time = 4.828
r_b1a2 = 4649 mm  at t = 385030 ms, current time = 4.844
r_a1b2 = 3057 mm  at t = 3308056 ms, current time = 4.86
r_b1b2 = 3549 mm  at t = 385063 ms, current time = 4.876
r_a1a2 = 5051 mm  at t = 3308139 ms, current time = 4.942
r_b1a2 = 4672 mm  at t = 385145 ms, current time = 4.959
r_a1b2 = 3085 mm  at t = 3308171 ms, current time = 4.975
r_b1b2 = 3511 mm  at t = 385178 ms, current time = 4.992
r_a1a2 = 4597 mm  at t = 3308254 ms, current time = 5.058
r_b1a2 = 4513 mm  at t = 385260 ms, current time = 5.074
r_a1b2 = 3080 mm  at t = 3308286 ms, current time = 5.09
r_b1b2 = 3516 mm  at t = 385292 ms, current time = 5.106
r_a1a2 = 4724 mm  at t = 3308369 ms, current time = 5.172
r_b1a2 = 4518 mm  at t = 385375 ms, current time = 5.189
r_a1b2 = 3109 mm  at t = 3308401 ms, current time = 5.205
r_b1b2 = 3511 mm  at t = 385407 ms, current time = 5.221
r_a1a2 = 5389 mm  at t = 3308483 ms, current time = 5.287
r_b1a2 = 4531 mm  at t = 385490 ms, current time = 5.304
r_a1b2 = 3062 mm  at t = 3308516 ms, current time = 5.32
r_b1b2 = 3539 mm  at t = 385522 ms, current time = 5.336
r_a1a2 = 5323 mm  at t = 3308598 ms, current time = 5.403
r_b1a2 = 4415 mm  at t = 385605 ms, current time = 5.419
r_a1b2 = 3104 mm  at t = 3308631 ms, current time = 5.435
r_b1b2 = 3511 mm  at t = 385637 ms, current time = 5.451
r_a1a2 = 5305 mm  at t = 3308713 ms, current time = 5.517
r_b1a2 = 4363 mm  at t = 385720 ms, current time = 5.534
r_a1b2 = 3038 mm  at t = 3308746 ms, current time = 5.55
r_b1b2 = 3535 mm  at t = 385752 ms, current time = 5.566
r_a1a2 = 5000 mm  at t = 3308828 ms, current time = 5.632
r_b1a2 = 4452 mm  at t = 385835 ms, current time = 5.649
r_a1b2 = 3071 mm  at t = 3308860 ms, current time = 5.665
r_b1b2 = 3539 mm  at t = 385867 ms, current time = 5.681
r_a1a2 = 5277 mm  at t = 3308943 ms, current time = 5.748
r_b1a2 = 4635 mm  at t = 385950 ms, current time = 5.764
r_a1b2 = 3090 mm  at t = 3308975 ms, current time = 5.78
r_b1b2 = 3544 mm  at t = 385982 ms, current time = 5.796
r_a1a2 = 4846 mm  at t = 3309058 ms, current time = 5.863
r_b1a2 = 4536 mm  at t = 386065 ms, current time = 5.879
r_a1b2 = 3076 mm  at t = 3309091 ms, current time = 5.895
r_b1b2 = 3549 mm  at t = 386097 ms, current time = 5.911
r_a1a2 = 4499 mm  at t = 3309173 ms, current time = 5.978
r_b1a2 = 4457 mm  at t = 386180 ms, current time = 5.994
r_a1b2 = 3052 mm  at t = 3309206 ms, current time = 6.011
r_b1b2 = 3544 mm  at t = 386213 ms, current time = 6.027
r_a1a2 = 5009 mm  at t = 3309288 ms, current time = 6.093
r_b1a2 = 4545 mm  at t = 386295 ms, current time = 6.109
r_a1b2 = 3076 mm  at t = 3309321 ms, current time = 6.126
r_b1b2 = 3544 mm  at t = 386327 ms, current time = 6.142
r_a1a2 = 5272 mm  at t = 3309403 ms, current time = 6.208
r_b1a2 = 4560 mm  at t = 386410 ms, current time = 6.224
r_a1b2 = 3066 mm  at t = 3309436 ms, current time = 6.241
r_b1b2 = 3521 mm  at t = 386443 ms, current time = 6.258
r_a1a2 = 5375 mm  at t = 3309519 ms, current time = 6.325
r_b1a2 = 4653 mm  at t = 386526 ms, current time = 6.341
r_a1b2 = 3076 mm  at t = 3309552 ms, current time = 6.357
r_b1b2 = 3553 mm  at t = 386558 ms, current time = 6.373
r_a1a2 = 5065 mm  at t = 3309634 ms, current time = 6.439
r_b1a2 = 4752 mm  at t = 386641 ms, current time = 6.455
r_a1b2 = 3080 mm  at t = 3309666 ms, current time = 6.472
r_b1b2 = 3525 mm  at t = 386673 ms, current time = 6.488
r_a1a2 = 5211 mm  at t = 3309749 ms, current time = 6.554
r_b1a2 = 4578 mm  at t = 386756 ms, current time = 6.57
r_a1b2 = 3038 mm  at t = 3309781 ms, current time = 6.587
r_b1b2 = 3539 mm  at t = 386788 ms, current time = 6.603
r_a1a2 = 5272 mm  at t = 3309864 ms, current time = 6.669
r_b1a2 = 4667 mm  at t = 386870 ms, current time = 6.685
r_a1b2 = 3085 mm  at t = 3309896 ms, current time = 6.702
r_b1b2 = 3525 mm  at t = 386903 ms, current time = 6.718
r_a1a2 = 4733 mm  at t = 3309979 ms, current time = 6.784
r_b1a2 = 4480 mm  at t = 386985 ms, current time = 6.8
r_a1b2 = 3080 mm  at t = 3310011 ms, current time = 6.817
r_b1b2 = 3549 mm  at t = 387018 ms, current time = 6.833
r_a1a2 = 5197 mm  at t = 3310094 ms, current time = 6.9
r_b1a2 = 4391 mm  at t = 387101 ms, current time = 6.916
r_a1b2 = 3019 mm  at t = 3310127 ms, current time = 6.932
r_b1b2 = 3521 mm  at t = 387134 ms, current time = 6.948
r_a1a2 = 5145 mm  at t = 3310209 ms, current time = 7.015
r_b1a2 = 4429 mm  at t = 387216 ms, current time = 7.031
r_a1b2 = 3071 mm  at t = 3310242 ms, current time = 7.047
r_b1b2 = 3539 mm  at t = 387248 ms, current time = 7.063
r_a1a2 = 4972 mm  at t = 3310324 ms, current time = 7.13
r_b1a2 = 4574 mm  at t = 387331 ms, current time = 7.146
r_a1b2 = 3080 mm  at t = 3310357 ms, current time = 7.162
r_b1b2 = 3544 mm  at t = 387363 ms, current time = 7.179
r_a1a2 = 5366 mm  at t = 3310440 ms, current time = 7.245
r_b1a2 = 4513 mm  at t = 387446 ms, current time = 7.261
r_a1b2 = 3113 mm  at t = 3310472 ms, current time = 7.278
r_b1b2 = 3521 mm  at t = 387479 ms, current time = 7.294
r_a1a2 = 5323 mm  at t = 3310554 ms, current time = 7.36
r_b1a2 = 4592 mm  at t = 387561 ms, current time = 7.376
r_a1b2 = 3057 mm  at t = 3310586 ms, current time = 7.392
r_b1b2 = 3549 mm  at t = 387593 ms, current time = 7.408
r_a1a2 = 5028 mm  at t = 3310668 ms, current time = 7.474
r_b1a2 = 4836 mm  at t = 387675 ms, current time = 7.49
r_a1b2 = 3043 mm  at t = 3310700 ms, current time = 7.507
r_b1b2 = 3507 mm  at t = 387707 ms, current time = 7.523
r_a1a2 = 4996 mm  at t = 3310783 ms, current time = 7.589
r_b1a2 = 4606 mm  at t = 387790 ms, current time = 7.605
r_a1b2 = 3071 mm  at t = 3310815 ms, current time = 7.621
r_b1b2 = 3516 mm  at t = 387822 ms, current time = 7.637
r_a1a2 = 5004 mm  at t = 3310898 ms, current time = 7.704
r_b1a2 = 4625 mm  at t = 387904 ms, current time = 7.72
r_a1b2 = 3057 mm  at t = 3310930 ms, current time = 7.736
r_b1b2 = 3535 mm  at t = 387937 ms, current time = 7.752
r_a1a2 = 5281 mm  at t = 3311012 ms, current time = 7.819
r_b1a2 = 4485 mm  at t = 388019 ms, current time = 7.835
r_a1b2 = 3095 mm  at t = 3311045 ms, current time = 7.851
r_b1b2 = 3539 mm  at t = 388051 ms, current time = 7.867
r_a1a2 = 5305 mm  at t = 3311127 ms, current time = 7.933
r_b1a2 = 4696 mm  at t = 388133 ms, current time = 7.949
r_a1b2 = 3057 mm  at t = 3311159 ms, current time = 7.966
r_b1b2 = 3525 mm  at t = 388167 ms, current time = 7.983
r_a1a2 = 4991 mm  at t = 3311242 ms, current time = 8.049
r_b1a2 = 4705 mm  at t = 388249 ms, current time = 8.065
r_a1b2 = 3099 mm  at t = 3311275 ms, current time = 8.081
r_b1b2 = 3516 mm  at t = 388281 ms, current time = 8.097
r_a1a2 = 5291 mm  at t = 3311357 ms, current time = 8.164
r_b1a2 = 4518 mm  at t = 388364 ms, current time = 8.181
r_a1b2 = drop 
r_b1b2 = 3544 mm  at t = 388391 ms, current time = 8.207
r_a1a2 = 5291 mm  at t = 3311467 ms, current time = 8.274
r_b1a2 = 4387 mm  at t = 388474 ms, current time = 8.29
r_a1b2 = 3066 mm  at t = 3311500 ms, current time = 8.306
r_b1b2 = 3511 mm  at t = 388507 ms, current time = 8.323
r_a1a2 = 5366 mm  at t = 3311582 ms, current time = 8.389
r_b1a2 = 4527 mm  at t = 388589 ms, current time = 8.405
r_a1b2 = 3057 mm  at t = 3311614 ms, current time = 8.422
r_b1b2 = 3525 mm  at t = 388622 ms, current time = 8.438
r_a1a2 = 5108 mm  at t = 3311697 ms, current time = 8.505
r_b1a2 = 4555 mm  at t = 388705 ms, current time = 8.521
r_a1b2 = 3043 mm  at t = 3311730 ms, current time = 8.537
r_b1b2 = 3521 mm  at t = 388737 ms, current time = 8.553
r_a1a2 = 5005 mm  at t = 3311813 ms, current time = 8.62
r_b1a2 = 4517 mm  at t = 388819 ms, current time = 8.636
r_a1b2 = 3071 mm  at t = 3311845 ms, current time = 8.652
r_b1b2 = 3525 mm  at t = 388852 ms, current time = 8.668
r_a1a2 = 4794 mm  at t = 3311927 ms, current time = 8.735
r_b1a2 = 4401 mm  at t = 388935 ms, current time = 8.751
r_a1b2 = 3057 mm  at t = 3311960 ms, current time = 8.768
r_b1b2 = 3516 mm  at t = 388968 ms, current time = 8.785
r_a1a2 = 5286 mm  at t = 3312044 ms, current time = 8.851
r_b1a2 = 4658 mm  at t = 389051 ms, current time = 8.867
r_a1b2 = 3066 mm  at t = 3312076 ms, current time = 8.883
r_b1b2 = 3511 mm  at t = 389083 ms, current time = 8.899
r_a1a2 = 5309 mm  at t = 3312158 ms, current time = 8.965
r_b1a2 = 4644 mm  at t = 389165 ms, current time = 8.982
r_a1b2 = 3029 mm  at t = 3312191 ms, current time = 8.998
r_b1b2 = 3549 mm  at t = 389198 ms, current time = 9.014
r_a1a2 = 4996 mm  at t = 3312273 ms, current time = 9.081
r_b1a2 = 4545 mm  at t = 389280 ms, current time = 9.097
r_a1b2 = 3029 mm  at t = 3312306 ms, current time = 9.113
r_b1b2 = 3516 mm  at t = 389313 ms, current time = 9.129
r_a1a2 = 5244 mm  at t = 3312388 ms, current time = 9.195
r_b1a2 = 4550 mm  at t = 389395 ms, current time = 9.212
r_a1b2 = 3095 mm  at t = 3312420 ms, current time = 9.228
r_b1b2 = 3544 mm  at t = 389427 ms, current time = 9.244
r_a1a2 = 5337 mm  at t = 3312503 ms, current time = 9.31
r_b1a2 = 4705 mm  at t = 389509 ms, current time = 9.326
r_a1b2 = 3080 mm  at t = 3312535 ms, current time = 9.342
r_b1b2 = 3530 mm  at t = 389542 ms, current time = 9.359
r_a1a2 = 5009 mm  at t = 3312617 ms, current time = 9.425
r_b1a2 = 4747 mm  at t = 389624 ms, current time = 9.441
r_a1b2 = 3052 mm  at t = 3312650 ms, current time = 9.457
r_b1b2 = 3544 mm  at t = 389656 ms, current time = 9.473
r_a1a2 = 5023 mm  at t = 3312732 ms, current time = 9.54
r_b1a2 = 4518 mm  at t = 389739 ms, current time = 9.556
r_a1b2 = 3019 mm  at t = 3312764 ms, current time = 9.572
r_b1b2 = 3507 mm  at t = 389771 ms, current time = 9.588
r_a1a2 = 4279 mm  at t = 3312846 ms, current time = 9.654
r_b1a2 = 4625 mm  at t = 389854 ms, current time = 9.671
r_a1b2 = 3104 mm  at t = 3312879 ms, current time = 9.687
r_b1b2 = 3562 mm  at t = 389886 ms, current time = 9.703
r_a1a2 = 5333 mm  at t = 3312961 ms, current time = 9.769
r_b1a2 = 4480 mm  at t = 389968 ms, current time = 9.785
r_a1b2 = 3043 mm  at t = 3312994 ms, current time = 9.802
r_b1b2 = drop 
r_a1a2 = 5037 mm  at t = 3313069 ms, current time = 9.877
r_b1a2 = 4653 mm  at t = 390076 ms, current time = 9.893
r_a1b2 = 3052 mm  at t = 3313101 ms, current time = 9.91
r_b1b2 = 3507 mm  at t = 390109 ms, current time = 9.926
r_a1a2 = 4963 mm  at t = 3313184 ms, current time = 9.992
r_b1a2 = 4504 mm  at t = 390191 ms, current time = 10.009
r_a1b2 = 3005 mm  at t = 3313217 ms, current time = 10.025
r_b1b2 = 3521 mm  at t = 390224 ms, current time = 10.041
r_a1a2 = 5000 mm  at t = 3313299 ms, current time = 10.107
r_b1a2 = 4775 mm  at t = 390306 ms, current time = 10.124
r_a1b2 = 3029 mm  at t = 3313332 ms, current time = 10.14
r_b1b2 = 3539 mm  at t = 390339 ms, current time = 10.157
r_a1a2 = 5047 mm  at t = 3313414 ms, current time = 10.223
r_b1a2 = 4606 mm  at t = 390422 ms, current time = 10.239
r_a1b2 = 3104 mm  at t = 3313447 ms, current time = 10.255
r_b1b2 = 3535 mm  at t = 390454 ms, current time = 10.272
r_a1a2 = 5023 mm  at t = 3313529 ms, current time = 10.338
r_b1a2 = 4649 mm  at t = 390537 ms, current time = 10.354
r_a1b2 = 3080 mm  at t = 3313562 ms, current time = 10.371
r_b1b2 = 3507 mm  at t = 390569 ms, current time = 10.387
r_a1a2 = 5262 mm  at t = 3313645 ms, current time = 10.453
r_b1a2 = 4536 mm  at t = 390652 ms, current time = 10.469
r_a1b2 = 3076 mm  at t = 3313677 ms, current time = 10.486
r_b1b2 = drop 
r_a1a2 = 5300 mm  at t = 3313754 ms, current time = 10.562
r_b1a2 = 4504 mm  at t = 390761 ms, current time = 10.579
r_a1b2 = 3071 mm  at t = 3313786 ms, current time = 10.595
r_b1b2 = 3548 mm  at t = 390793 ms, current time = 10.611
r_a1a2 = 5061 mm  at t = 3313868 ms, current time = 10.677
r_b1a2 = 4504 mm  at t = 390876 ms, current time = 10.694
r_a1b2 = 3062 mm  at t = 3313901 ms, current time = 10.71
r_b1b2 = 3544 mm  at t = 390908 ms, current time = 10.726
r_a1a2 = 5019 mm  at t = 3313984 ms, current time = 10.793
r_b1a2 = 4625 mm  at t = 390991 ms, current time = 10.809
r_a1b2 = 3057 mm  at t = 3314016 ms, current time = 10.825
r_b1b2 = 3548 mm  at t = 391023 ms, current time = 10.841
r_a1a2 = 5042 mm  at t = 3314099 ms, current time = 10.908
r_b1a2 = 4410 mm  at t = 391106 ms, current time = 10.924
r_a1b2 = 3104 mm  at t = 3314131 ms, current time = 10.94
r_b1b2 = 3497 mm  at t = 391138 ms, current time = 10.957
r_a1a2 = 5291 mm  at t = 3314214 ms, current time = 11.023
r_b1a2 = 4471 mm  at t = 391221 ms, current time = 11.039
r_a1b2 = 3071 mm  at t = 3314246 ms, current time = 11.055
r_b1b2 = 3535 mm  at t = 391253 ms, current time = 11.072
r_a1a2 = 5061 mm  at t = 3314329 ms, current time = 11.138
r_b1a2 = 4452 mm  at t = 391336 ms, current time = 11.154
r_a1b2 = 3066 mm  at t = 3314361 ms, current time = 11.17
r_b1b2 = 3516 mm  at t = 391368 ms, current time = 11.187
r_a1a2 = 5000 mm  at t = 3314443 ms, current time = 11.253
r_b1a2 = 4401 mm  at t = 391451 ms, current time = 11.269
r_a1b2 = 3085 mm  at t = 3314476 ms, current time = 11.285
r_b1b2 = 3511 mm  at t = 391483 ms, current time = 11.302
r_a1a2 = 5019 mm  at t = 3314559 ms, current time = 11.368
r_b1a2 = 4485 mm  at t = 391566 ms, current time = 11.384
r_a1b2 = 3095 mm  at t = 3314591 ms, current time = 11.4
r_b1b2 = 3521 mm  at t = 391598 ms, current time = 11.417
r_a1a2 = 5356 mm  at t = 3314673 ms, current time = 11.483
r_b1a2 = 4433 mm  at t = 391681 ms, current time = 11.499
r_a1b2 = 3085 mm  at t = 3314706 ms, current time = 11.516
r_b1b2 = 3539 mm  at t = 391713 ms, current time = 11.532
r_a1a2 = 4588 mm  at t = 3314788 ms, current time = 11.599
r_b1a2 = 4499 mm  at t = 391796 ms, current time = 11.615
r_a1b2 = 3057 mm  at t = 3314821 ms, current time = 11.631
r_b1b2 = 3507 mm  at t = 391828 ms, current time = 11.647
r_a1a2 = 5014 mm  at t = 3314903 ms, current time = 11.713
r_b1a2 = 4476 mm  at t = 391910 ms, current time = 11.729
r_a1b2 = 3085 mm  at t = 3314935 ms, current time = 11.745
r_b1b2 = 3516 mm  at t = 391943 ms, current time = 11.762
r_a1a2 = 5328 mm  at t = 3315018 ms, current time = 11.828
r_b1a2 = 4686 mm  at t = 392026 ms, current time = 11.845
r_a1b2 = 3085 mm  at t = 3315051 ms, current time = 11.861
r_b1b2 = 3521 mm  at t = 392058 ms, current time = 11.877
r_a1a2 = 5272 mm  at t = 3315133 ms, current time = 11.943
r_b1a2 = 4405 mm  at t = 392140 ms, current time = 11.959
r_a1b2 = 3019 mm  at t = 3315166 ms, current time = 11.976
r_b1b2 = 3530 mm  at t = 392173 ms, current time = 11.993
r_a1a2 = 4705 mm  at t = 3315249 ms, current time = 12.059
r_b1a2 = 4499 mm  at t = 392256 ms, current time = 12.075
